,Close,High,Open,Low
115,0.5097022243206797,0.4233404357400647,0.4256476725922613,0.48611342300460214
116,0.5469452207628621,0.454755892982495,0.48697885143704556,0.549171792923511
117,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
118,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
119,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
120,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
121,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
122,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
123,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
124,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
125,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
126,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
127,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
128,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
129,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
130,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
131,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
132,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
133,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
134,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
135,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
136,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
137,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
138,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
139,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
140,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
141,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
142,0.5285572434327147,0.4817032476914062,0.533510121142239,0.5485440900185804
