Open
0.36235145519412565
0.3637746651311026
0.34093798716273865
0.3237528052697642
0.3264986527089537
0.3214668464272933
0.31326563268355123
0.3057303969097916
0.3075694849040546
0.31177189001648165
0.3353786353911521
0.3353454745392111
0.34340555622105196
0.34482876615802893
0.32199208818966496
0.3048069062966905
0.30755275373588
0.3025209474542196
0.29431973371047754
0.2867844979367179
0.2886235859309809
0.29282599104340795
0.3164327364180784
0.3163995755661374
0.32445965724797826
0.32588286718495524
0.30304618921659127
0.2858610073236168
