,Close,High,Open,Low
115,0.305377912693747,0.2630697934971403,0.31098940555168647,0.3087006742324587
116,0.32095345519305435,0.27005780341833474,0.32051503395105685,0.31982005894603693
117,0.3313204965008166,0.28486066300013213,0.33312766740322813,0.3403348720597375
118,0.34480949846823683,0.29643859469964523,0.34320857079515077,0.35322802182425206
119,0.3570370148663813,0.3076316640866883,0.35605063640140616,0.3654033017398536
120,0.36752203665763156,0.3189011214770062,0.36764894675221416,0.3781533254193363
121,0.3780807812888539,0.3291665238375621,0.37786365595322513,0.38920689801519237
122,0.3881104107219538,0.33896835135215675,0.38808728347234317,0.3997541161336814
123,0.3974188039151066,0.34843301200792076,0.3977710854877198,0.4099751976761162
124,0.40629470004887785,0.35731176809404425,0.40679844559622885,0.41945315626832713
125,0.41465537498413957,0.3656906711098023,0.41540310099832917,0.4283600734787651
126,0.4224788285913951,0.37360251841898484,0.42350390008807925,0.43676848961264453
127,0.4298358601022579,0.38102750477013325,0.43109361355805337,0.44462913900005935
128,0.4367371639239907,0.3879963317069619,0.4382313755413657,0.45199453706760767
129,0.44319886035715744,0.3945370541699257,0.4449270699016402,0.45890175463343996
130,0.4492533649353432,0.4006654267574624,0.4511981762157105,0.46536550844142743
131,0.45492264424190354,0.406405886128798,0.45707468480360136,0.4714151456640209
132,0.46022810350014937,0.41178172940868873,0.46257750032536477,0.4770779085267088
133,0.46519316936781074,0.4168135715123263,0.4677277079061636,0.48237560395441426
134,0.4698386844982483,0.4215224152695488,0.47254771645903476,0.48733147449790876
135,0.47418433818467537,0.42592838336429667,0.47705764703310705,0.4919674421262866
136,0.47824926039000926,0.43005018854480903,0.4812766226851388,0.4963034873128901
137,0.4820512632761671,0.43390575218289834,0.48522314458522203,0.5003587946324823
138,0.48560708010612996,0.43751199789538187,0.4889144633315226,0.5041514276281953
139,0.4889325253041824,0.4408848002050231,0.49236681578134334,0.5076982130812642
140,0.4920424093174206,0.44403911124869994,0.49559553458292666,0.511014995635772
141,0.4949506137093242,0.44698897709582047,0.49861498573548374,0.5141166336570824
142,0.4976701636754594,0.4497475613645163,0.5014386404945822,0.5170170243337348
